client_id|age_start_observed|age_end|is_truncated|is_censored|is_dead|date_start_observed|date_end_observed
12579488|34.47060490882874|84.40477764505411|True|False|True|1820-01-01|1869-12-07
10929949|0.0|56.88281385055612|False|False|True|1873-07-10|1930-05-29
45066495|0.0|74.97175903494019|False|True|False|1833-12-19|1908-12-09
64095985|38.676748144803184|98.8929390200662|True|False|True|1820-01-01|1880-03-19
33657978|0.0|27.883710173673077|False|True|False|1820-09-25|1848-08-13
65634161|0.0|22.401722794856656|False|True|False|1853-10-08|1876-03-03
5464408|0.0|14.431776102495784|False|True|False|1886-07-12|1900-12-17
6090633|0.0|96.5500537300656|False|False|True|1889-06-02|1985-12-21
49525534|11.489383446541474|16.25509554551579|True|False|True|1820-01-01|1824-10-06
67838123|12.603273910004036|14.386134036662211|True|False|True|1820-01-01|1821-10-13
9769243|0.0|9.612156507659668|False|True|False|1853-07-12|1863-02-21
86344492|0.0|30.74068729958238|False|True|False|1872-10-20|1903-07-20
41592448|0.0|31.99706572256752|False|False|True|1844-06-09|1876-06-08
23964643|0.0|31.859702175796933|False|False|True|1850-05-08|1882-03-18
22846287|0.0|67.38327715427526|False|False|True|1897-03-04|1964-07-22
25745962|0.0|57.91173459493288|False|True|False|1820-11-19|1878-10-19
26801638|32.4307607825876|58.87094124223879|True|True|False|1820-01-01|1846-06-10
78735104|0.0|14.853202804517617|False|True|False|1879-05-23|1894-03-30
6998377|0.0|48.01410292374043|False|True|False|1911-10-04|1959-10-09
28472757|22.979337239952557|76.83013137962735|True|False|True|1820-01-01|1873-11-07
11694011|0.0|62.04398266893062|False|False|True|1842-10-10|1904-10-26
41086231|0.0|72.76451382831662|False|False|True|1863-03-12|1935-12-17
23021644|0.0|80.68551707753693|False|False|True|1846-03-28|1926-12-04
66106321|0.0|67.26399617773363|False|False|True|1919-10-26|1987-01-30
24581420|0.0|46.25359890792552|False|False|True|1858-12-02|1905-03-05
42034336|0.0|28.409373091376757|False|True|False|1835-12-21|1864-05-18
61396285|0.0|6.919295263344984|False|True|False|1856-03-30|1863-03-02
25644784|0.0|46.2543830869962|False|True|False|1837-03-20|1883-06-21
61971813|37.94910026209855|81.14753883174717|True|False|True|1820-01-01|1863-03-14
58069915|0.0|75.0658910351045|False|False|True|1878-02-03|1953-02-28
45973495|24.303375510400976|48.63733980025658|True|True|False|1820-01-01|1844-05-01
64485975|20.78040294107716|26.122574399462547|True|False|True|1820-01-01|1825-05-05
71817284|12.329044544507695|75.0869848946431|True|False|True|1820-01-01|1882-10-04
76724064|0.0|74.89416645691915|False|True|False|1919-06-01|1994-04-23
67843205|0.0|19.692995039802323|False|False|True|1856-08-18|1876-04-28
7218865|0.0|66.58390642127374|False|True|False|1876-08-20|1943-03-23
18134013|4.26854796967568|13.14951115853914|True|True|False|1820-01-01|1828-11-17
79261516|10.311085664802398|35.39286813696655|True|True|False|1820-01-01|1845-01-30
81682234|0.0|7.262091213616689|False|True|False|1845-06-27|1852-09-30
95512546|0.0|55.9178553802068|False|False|True|1857-12-27|1913-11-28
84715470|40.95478468172742|58.058753607578105|True|False|True|1820-01-01|1837-02-07
32028685|0.0|31.019063115569605|False|True|False|1890-06-12|1921-06-20
48067797|0.0|56.11419170874642|False|False|True|1836-10-15|1892-11-25
68619107|0.0|83.09481658208722|False|False|True|1915-06-10|1998-07-14
16462135|0.0|11.397714877540452|False|True|False|1828-03-25|1839-08-18
8067016|0.0|21.58871271750747|False|True|False|1897-08-01|1919-03-05
71093445|0.0|29.399978508052143|False|False|True|1908-05-07|1937-09-30
80945042|0.0|16.64361441268292|False|True|False|1886-08-18|1903-04-11
57648528|0.0|65.07712285311182|False|True|False|1840-03-27|1905-04-26
64131571|27.205383484453407|35.91963874312153|True|False|True|1820-01-01|1828-09-17
38296234|0.0|84.01122920047996|False|False|True|1863-04-01|1947-04-06
87918119|0.0|23.53402103636854|False|True|False|1896-09-03|1920-03-18
35732341|26.62038041972633|59.07085326866826|True|False|True|1820-01-01|1852-06-13
7940644|4.535528258683506|38.63849863573525|True|True|False|1820-01-01|1854-02-07
89458131|0.0|63.23923426656712|False|False|True|1823-04-17|1886-07-14
52839357|0.0|20.173267596449637|False|True|False|1889-11-20|1910-01-23
46642122|0.0|0.6977812761640229|False|True|False|1891-03-22|1891-12-02
25219676|0.0|61.814962954860825|False|True|False|1919-09-03|1981-06-27
37087085|0.0|13.198621353497789|False|True|False|1873-06-27|1886-09-08
3032081|27.196144438139136|35.52628770664224|True|False|True|1820-01-01|1828-04-30
90467383|0.0|1.644942414418937|False|True|False|1901-03-28|1902-11-19
50745295|0.0|14.897171666366336|False|True|False|1906-03-23|1921-02-13
36336082|0.0|92.41358329828584|False|False|True|1855-07-12|1947-12-11
74267096|0.0|19.488260819151957|False|True|False|1901-03-13|1920-09-07
69168669|0.0|54.300868457246594|False|True|False|1872-02-13|1926-06-03
74568283|0.0|0.7451960084367977|False|True|False|1898-02-16|1898-11-16
51538049|0.0|91.92320940823802|False|False|True|1911-07-23|2003-06-25
44921151|0.0|12.827724972243283|False|True|False|1837-10-26|1850-08-24
3719309|0.0|33.01171651273242|False|True|False|1878-01-08|1911-01-14
45390182|0.0|25.654721851010738|False|True|False|1852-06-16|1878-02-10
61310440|0.0|8.98938201122473|False|True|False|1826-04-19|1835-04-16
44624070|0.0|12.828094133154368|False|True|False|1844-03-22|1857-01-19
20991811|24.695349104716108|46.0154422379355|True|True|False|1820-01-01|1841-04-27
14453567|0.0|24.43972941530273|False|True|False|1854-03-02|1878-08-09
9583541|20.578262045430566|59.83212545881063|True|True|False|1820-01-01|1859-04-03
31755451|0.0|95.16984729607704|False|False|True|1896-06-02|1991-08-05
21880096|0.0|12.625123991373725|False|True|False|1844-07-12|1857-02-26
9275986|0.0|62.643317577342685|False|False|True|1896-05-26|1959-01-17
13351400|0.0|50.8659593882796|False|False|True|1843-03-17|1894-01-27
65388181|0.0|16.30849214441273|False|False|True|1846-01-02|1862-04-24
60635899|0.0|34.13534086182527|False|True|False|1853-09-14|1887-11-03
52770428|17.034020717180866|41.01355861730467|True|True|False|1820-01-01|1843-12-24
81813455|0.0|22.23212066500018|False|False|True|1843-06-05|1865-08-28
6936552|0.0|26.07650500014702|False|True|False|1886-03-24|1912-04-22
51350197|0.0|52.34026405968169|False|True|False|1859-10-16|1912-02-18
63885071|0.0|60.71663696781252|False|True|False|1890-03-19|1950-12-06
6175919|0.0|58.34482951249058|False|False|True|1885-06-15|1943-10-20
61193161|0.0|63.67520936019731|False|True|False|1833-05-31|1897-02-02
65617145|0.0|57.260885590394494|False|False|True|1848-11-15|1906-02-20
26812928|0.0|32.36433080062058|False|False|True|1822-06-04|1854-10-15
49897056|0.0|27.98414550441427|False|True|False|1871-10-12|1899-10-06
63701438|4.842672607201891|5.350493381432932|True|True|False|1820-01-01|1820-07-04
20707107|0.0|12.952332587586042|False|False|True|1825-11-23|1838-11-06
90502090|35.8898860405467|53.02780441730854|True|False|True|1820-01-01|1837-02-19
39103555|0.0|70.51244910293565|False|False|True|1839-12-19|1910-06-24
59258012|0.0|3.5914765657205487|False|True|False|1876-11-15|1880-06-19
95896281|0.0|2.426317706738534|False|True|False|1897-07-27|1899-12-30
33780320|0.0|21.399642605863328|False|False|True|1829-11-03|1851-03-29
24721465|18.294670681741813|35.80615489018295|True|False|True|1820-01-01|1837-07-06
23188578|0.0|96.76884525930951|False|False|True|1889-04-01|1986-01-08
9936511|0.0|80.37891545539031|False|False|True|1876-04-06|1956-08-24
72158012|0.0|8.3495141674675|False|True|False|1822-02-04|1830-06-11
41666753|0.0|27.403740521709903|False|True|False|1905-10-06|1933-03-02
68649398|0.0|49.51028666748034|False|False|True|1833-10-18|1883-04-23
89915943|0.0|72.6040065444697|False|False|True|1834-02-23|1906-10-03
33973122|0.0|55.68077882599297|False|True|False|1839-06-22|1895-02-25
1046040|0.0|19.712458488942776|False|True|False|1915-11-21|1935-08-08
14785479|15.19447893312462|78.10479199997667|True|False|True|1820-01-01|1882-11-28
73281204|0.0|94.4651038123755|False|True|False|1886-12-18|1981-06-06
44186535|24.44743058477498|28.285007599873516|True|True|False|1820-01-01|1823-11-02
60882993|0.0|48.28598925778693|False|True|False|1879-11-11|1928-02-24
66573220|0.0|69.65735930815437|False|False|True|1911-08-24|1981-04-20
43577844|0.0|14.532403490567582|False|True|False|1831-03-30|1845-10-10
91399256|0.0|1.1873651725944314|False|True|False|1916-08-07|1917-10-14
76689087|0.0|79.97144717681745|False|False|True|1906-06-01|1986-05-22
84195327|0.0|74.70006392628281|False|True|False|1820-05-05|1895-01-16
42917426|0.0|76.49157881401018|False|False|True|1836-01-20|1912-07-18
16954314|0.0|27.2665383129529|False|True|False|1863-08-25|1890-11-30
11950528|0.0|16.362576063420665|False|True|False|1896-06-28|1912-11-08
13267964|28.61879819227781|77.76804185640833|True|True|False|1820-01-01|1869-02-23
43119580|0.0|23.48431307727685|False|False|True|1877-02-08|1900-08-04
85939742|0.0|6.4101030414589815|False|True|False|1902-05-11|1908-10-07
83991250|0.0|11.327434541766586|False|True|False|1854-03-23|1865-07-20
86669494|0.0|74.6555754642764|False|True|False|1841-06-21|1916-02-17
71962718|0.0|4.42861133756662|False|True|False|1865-12-28|1870-06-03
6629540|6.30260761613367|85.90867024420594|True|False|True|1820-01-01|1899-08-10
4685857|0.0|48.68800707884795|False|False|True|1824-02-29|1872-11-06
91621773|0.0|60.04578586285324|False|False|True|1858-03-31|1918-04-17
48043062|1.4457175861969134|55.57787463048404|True|False|True|1820-01-01|1874-02-17
26293670|0.0|26.25987991700918|False|False|True|1826-04-26|1852-07-29
83091784|0.0|27.85422871486127|False|True|False|1910-10-26|1938-09-03
54102042|0.0|54.447798326215256|False|False|True|1848-10-29|1903-04-12
12236910|0.0|0.4872085674091011|False|True|False|1871-09-19|1872-03-15
83417881|24.548728030872564|52.35636268539755|True|True|False|1820-01-01|1847-10-22
50930290|0.0|25.86274896320146|False|True|False|1864-10-26|1890-09-07
16544563|26.52621583473013|33.08796639461016|True|True|False|1820-01-01|1826-07-24
70883072|0.0|79.54734388778249|False|False|True|1917-06-06|1996-12-23
92101439|46.02034342531842|55.22459513436163|True|False|True|1820-01-01|1829-03-15
98185426|0.0|16.534745726867836|False|True|False|1840-08-26|1857-03-10
38453574|42.70337123848781|85.72558849724908|True|False|True|1820-01-01|1863-01-08
56144996|11.300318919794975|37.88435634472356|True|False|True|1820-01-01|1846-08-01
48145942|12.204024074570896|20.605021928126224|True|True|False|1820-01-01|1828-05-26
95579307|0.0|35.38921763534018|False|True|False|1913-03-26|1948-08-14
160767|0.0|50.44460524391974|False|True|False|1867-05-10|1917-10-19
96762466|0.0|65.09578128548989|False|False|True|1857-01-19|1922-02-24
50363903|0.0|72.3272495257993|False|False|True|1820-11-10|1893-03-09
63104718|0.0|0.0274736733020133|False|True|False|1898-10-11|1898-10-21
6229672|27.626748587419293|61.777734297595785|True|False|True|1820-01-01|1854-02-24
268276|0.0|6.9600396124872885|False|False|True|1838-09-01|1845-08-17
96324471|0.0|89.49623152096287|False|False|True|1884-08-05|1974-02-04
25435238|0.0|44.85059410994852|False|True|False|1845-09-09|1890-07-17
46922458|0.0|15.909455085522437|False|True|False|1849-11-04|1865-10-02
48128980|0.0|24.74327141536056|False|False|True|1907-09-30|1932-06-27
31931551|0.0|21.622603013704985|False|False|True|1903-09-08|1925-04-23
95813179|0.0|67.28170698589906|False|True|False|1888-05-31|1955-09-13
60103770|0.0|39.0987956559016|False|False|True|1890-05-07|1929-06-13
38859602|0.0|7.276099487077885|False|True|False|1878-05-15|1885-08-23
28617760|0.0|55.061904720955695|False|False|True|1861-02-22|1916-03-18
24924237|0.0|4.353746718740808|False|True|False|1850-11-26|1855-04-04
57740567|0.0|43.98939809582672|False|True|False|1853-08-29|1897-08-26
11877372|0.0|91.7737202714202|False|False|True|1887-03-30|1979-01-07
85790675|41.90619370250945|52.84818151331199|True|True|False|1820-01-01|1830-12-10
45033260|0.0|94.24125514463412|False|False|True|1854-03-30|1948-06-27
33001704|0.0|16.221373857532537|False|True|False|1915-02-25|1931-05-17
32831583|0.0|41.52491372959707|False|True|False|1824-08-22|1866-03-02
44137336|26.80131154331894|74.25993844631108|True|False|True|1820-01-01|1867-06-17
86177654|0.0|37.36824176864911|False|False|True|1832-04-25|1869-09-07
35973072|27.349209878830607|47.74060982626676|True|False|True|1820-01-01|1840-05-22
70904103|5.992130231934034|12.109244681596472|True|True|False|1820-01-01|1826-02-12
12067635|28.279940369355373|79.37950053396673|True|False|True|1820-01-01|1871-02-06
63056436|0.0|96.35154632622846|False|False|True|1845-09-04|1942-01-11
62410200|0.0|73.22936106343958|False|False|True|1828-12-06|1902-03-01
11779860|0.0|19.315573753456288|False|False|True|1829-10-17|1849-02-09
51956497|12.25266582823204|20.04998524662843|True|True|False|1820-01-01|1827-10-18
28324821|0.0|78.32127639117729|False|False|True|1907-03-03|1985-06-28
95737719|0.0|84.3947481784922|False|False|True|1895-03-24|1979-08-16
2389786|0.0|48.52115195160136|False|True|False|1872-05-08|1920-11-15
66863407|0.0|74.65030187666731|False|False|True|1831-05-28|1906-01-21
81558790|0.0|67.34619772748296|False|False|True|1865-12-24|1933-04-30
33987888|0.0|94.88183883391696|False|False|True|1906-12-16|2001-11-03
28486443|31.39206026341056|44.42556190612228|True|False|True|1820-01-01|1833-01-12
83850621|0.0|56.29630456799391|False|True|False|1886-11-02|1943-02-19
61179245|0.0|50.09607395168284|False|True|False|1878-11-23|1928-12-29
17122485|17.313960433239508|26.85692473254247|True|True|False|1820-01-01|1829-07-17
80744793|0.0|74.42696469575037|False|False|True|1886-01-15|1960-06-21
53954950|0.0|55.09871799301157|False|True|False|1908-02-17|1963-03-25
28563672|0.0|43.74859805334463|False|True|False|1907-06-10|1951-03-10
25120798|44.77589661058111|50.19982776676603|True|True|False|1820-01-01|1825-06-04
75431479|0.0|28.3741417678352|False|True|False|1858-02-11|1886-06-28
66472305|0.0|43.88656131083351|False|False|True|1901-01-24|1944-12-14
51801588|0.0|64.62024020489169|False|True|False|1887-07-14|1952-02-26
95213568|3.2610496229314734|41.33620813239586|True|True|False|1820-01-01|1858-01-27
90613080|0.0|50.336458871683824|False|True|False|1841-06-13|1891-10-14
97292886|0.0|78.26833920051179|False|True|False|1867-04-08|1945-07-16
71855915|0.0|2.1743770692825786|False|True|False|1898-05-25|1900-07-28
13982844|0.0|0.173669288762568|False|True|False|1848-02-10|1848-04-13
28526462|0.0|71.9950367078833|False|False|True|1825-01-10|1897-01-08
99206102|0.0|77.12805691959143|False|False|True|1847-02-20|1924-04-08
20971393|0.0|26.976227190047982|False|False|True|1828-11-08|1855-11-01
72840568|0.0|39.19925348454613|False|False|True|1873-03-12|1912-05-25
91399739|28.43930748749254|54.50045186319242|True|True|False|1820-01-01|1846-01-22
10908813|16.602023910912976|44.12915951047869|True|True|False|1820-01-01|1847-07-12
20632657|0.0|55.5116301162107|False|True|False|1824-03-16|1879-09-19
54645497|19.58159104959101|58.78356674091168|True|True|False|1820-01-01|1859-03-15
34496440|0.0|18.945452275621275|False|True|False|1879-12-18|1898-11-28
24829722|26.7271325733804|90.67850086547632|True|True|False|1820-01-01|1883-12-14
8011679|0.0|18.4070011974899|False|False|True|1871-08-17|1890-01-12
83126962|0.0|88.3043958967077|False|False|True|1848-01-29|1936-05-21
31686454|11.294589670914924|45.807459612809446|True|True|False|1820-01-01|1854-07-06
94582321|0.0|59.37363180900488|False|False|True|1835-04-29|1894-09-12
86123135|0.0|1.224776400487861|False|True|False|1894-11-30|1896-02-21
78302655|0.0|49.870413639507824|False|False|True|1833-01-01|1882-11-15
74850205|17.926139947732644|47.45249990218958|True|True|False|1820-01-01|1849-07-11
3078396|0.0|17.637547198018186|False|True|False|1857-03-29|1874-11-17
41786198|1.7963747599812834|48.361492235609546|True|True|False|1820-01-01|1866-07-25
21667277|0.0|18.359395996681016|False|True|False|1826-02-12|1844-06-23
85081595|29.351558595577146|84.76879951715036|True|False|True|1820-01-01|1875-06-02
15454894|0.0|13.759714620151763|False|True|False|1909-12-29|1923-10-02
83458367|0.0|39.98628001063626|False|True|False|1917-08-02|1957-07-28
21652827|0.0|18.31894284248968|False|True|False|1874-06-17|1892-10-11
37789398|0.0|50.03829131103892|False|False|True|1834-01-03|1884-01-17
22734302|0.0|2.640705197503802|False|True|False|1911-06-19|1914-02-08
37537371|0.0|26.053409244069783|False|True|False|1898-04-23|1924-05-13
54932717|17.68768476836079|52.94829005779604|True|False|True|1820-01-01|1855-04-05
51815635|0.0|13.348251920832425|False|True|False|1837-09-02|1851-01-07
18137969|0.0|28.38971622243547|False|True|False|1912-05-20|1940-10-10
60851773|0.0|3.540483654105972|False|True|False|1900-10-23|1904-05-08
35482550|0.0|6.8255635945034445|False|True|False|1844-05-03|1851-03-01
57936421|0.0|31.073948884207272|False|True|False|1826-06-04|1857-07-01
27426894|0.0|50.13934040748987|False|False|True|1919-02-16|1969-04-08
64332463|0.0|16.380915178379844|False|True|False|1837-01-16|1853-06-04
45339337|41.01046731347235|44.28134545541473|True|True|False|1820-01-01|1823-04-09
41201370|0.0|41.73222367809668|False|False|True|1822-11-19|1864-08-13
24615737|0.0|3.508585489328377|False|True|False|1905-02-17|1908-08-21
28936595|0.0|72.59221808904493|False|False|True|1876-01-30|1948-09-03
81344913|33.052929772746424|49.58749184735943|True|False|True|1820-01-01|1836-07-14
11488283|25.852646188444027|27.174277393335363|True|False|True|1820-01-01|1821-04-27
92274172|0.0|24.69213031032075|False|True|False|1835-11-09|1860-07-19
13657404|0.0|82.85025875873777|False|False|True|1837-05-29|1920-04-05
25462295|45.86742796797536|71.0676597189668|True|False|True|1820-01-01|1845-03-14
98723547|3.5106783584081214|57.61210904214754|True|False|True|1820-01-01|1874-02-06
60070950|2.5078588315478427|28.29481025518393|True|True|False|1820-01-01|1845-10-14
34326468|0.0|34.06696867404669|False|True|False|1891-08-20|1925-09-14
79187498|0.0|32.792335185950805|False|True|False|1840-02-01|1872-11-16
31825259|0.0|62.04920266518422|False|True|False|1844-06-06|1906-06-26
87636430|0.0|3.598577877575261|False|True|False|1869-12-25|1873-08-01
46586940|0.0|11.605017652339184|False|True|False|1881-10-26|1893-06-04
68053484|0.0|10.484550866360353|False|True|False|1848-06-12|1858-12-07
29792731|0.0|43.70847270094444|False|True|False|1870-11-27|1914-08-14
97231137|0.0|42.40248961463095|False|True|False|1910-08-08|1953-01-01
52036163|8.494721607090469|52.569449093855326|True|False|True|1820-01-01|1864-01-28
63087597|0.0|78.83218955092508|False|True|False|1861-09-25|1940-07-27
60227568|0.0|83.98960394495236|False|False|True|1882-01-03|1965-12-31
56715629|0.0|75.9535065900308|False|False|True|1878-01-13|1953-12-28
33566639|0.0|62.49477304474989|False|False|True|1853-06-24|1915-12-23
22888834|23.21384427334357|51.8616220988246|True|False|True|1820-01-01|1848-08-24
69001391|8.148418596098303|50.310667718585535|True|False|True|1820-01-01|1862-02-28
71530000|0.0|16.809523753727596|False|True|False|1840-12-07|1857-09-29
47587753|0.0|58.70726403246419|False|True|False|1863-11-18|1922-08-04
14146375|0.0|42.74928134815472|False|True|False|1899-12-02|1942-09-02
58610874|2.5874613150481025|57.53809398709326|True|False|True|1820-01-01|1874-12-13
39595741|0.0|24.33188111340474|False|False|True|1845-05-25|1869-09-23
2111262|0.0|0.6608517758066793|False|True|False|1849-03-03|1849-10-31
39805837|8.823670135494972|20.467571694835623|True|True|False|1820-01-01|1831-08-23
78549879|0.0|74.5885349574598|False|True|False|1879-06-18|1954-01-20
31447204|0.0|50.27001373543904|False|False|True|1830-04-17|1880-07-24
42645122|0.0|66.3658239875884|False|False|True|1833-01-17|1899-05-31
18356279|8.677125743466355|55.61250923680059|True|False|True|1820-01-01|1866-12-08
59882702|10.198448919070508|69.64098227492562|True|True|False|1820-01-01|1879-06-11
53622128|0.0|61.78844896875471|False|False|True|1829-11-02|1891-08-17
21097011|0.0|0.2074626875353402|False|True|False|1896-01-01|1896-03-17
13429927|0.0|50.38296068564057|False|False|True|1876-10-10|1927-02-28
72759127|0.0|56.91693730516835|False|True|False|1918-10-16|1975-09-16
3309511|0.0|41.98634093212754|False|False|True|1832-04-18|1874-04-13
27325742|0.0|9.364472318068929|False|True|False|1900-04-29|1909-09-09
40079674|0.0|36.59352691180315|False|True|False|1829-08-11|1866-03-15
64666700|0.0|37.92644097391337|False|True|False|1868-01-30|1906-01-04
30971204|0.0|20.510694306457204|False|False|True|1915-08-10|1936-02-13
28922016|0.0|85.41991842806553|False|False|True|1888-11-26|1974-04-30
44758828|0.0|64.45999883142174|False|True|False|1910-12-07|1975-05-24
20908573|0.0|95.8489669362654|False|False|True|1919-08-27|2015-07-03
87242999|0.0|64.76114334500662|False|True|False|1848-05-31|1913-03-06
72138251|0.0|5.962944291716751|False|True|False|1890-03-13|1896-02-28
10721783|0.0|40.397321025684576|False|True|False|1873-03-24|1913-08-17
44448417|7.175014883636678|56.45229205947428|True|False|True|1820-01-01|1869-04-11
85323586|23.13129276178435|95.24407935224284|True|False|True|1820-01-01|1892-02-11
66209413|0.0|79.90860665585576|False|False|True|1876-12-22|1956-11-20
6121040|0.0|59.13671341053979|False|True|False|1871-05-09|1930-06-28
47102952|0.3876350422629571|26.63113937537893|True|True|False|1820-01-01|1846-03-30
26483167|44.51158228218846|54.75085605353996|True|False|True|1820-01-01|1830-03-28
44646025|39.73080725909365|96.9794141050096|True|False|True|1820-01-01|1877-04-01
70404521|0.0|23.48416974876966|False|True|False|1820-01-12|1843-07-08
95639624|46.59082286292101|62.64343487884505|True|False|True|1820-01-01|1836-01-20
3191015|0.0|30.475528934320963|False|False|True|1832-11-15|1863-05-08
92014394|19.868425750308617|31.07576817500486|True|False|True|1820-01-01|1831-03-17
23002409|0.0|66.36991806086344|False|False|True|1845-05-25|1911-10-09
13492571|18.81829791232608|75.02240293242762|True|False|True|1820-01-01|1876-03-15
55026658|0.0|29.41638495307143|False|True|False|1838-11-05|1868-04-05
2011507|0.0|92.5062996352989|False|False|True|1847-09-18|1940-03-22
77533539|0.0|36.34486505564546|False|False|True|1915-02-09|1951-06-15
31853673|0.0|22.69770481449701|False|False|True|1822-09-17|1845-05-29
20151886|0.0|13.651382159621472|False|True|False|1889-09-29|1903-05-26
22212400|0.0|69.66750548056757|False|False|True|1849-01-13|1918-09-15
6623332|0.0|44.56013530934239|False|False|True|1895-06-13|1940-01-04
98448282|40.465803418214925|82.12274015106071|True|False|True|1820-01-01|1861-08-28
41654910|1.7189409196152|5.49120679220218|True|True|False|1820-01-01|1823-10-09
4325850|0.0|88.00676038057013|False|False|True|1901-09-07|1989-09-09
65319262|0.0|89.5306138636055|False|False|True|1907-01-10|1996-07-22
75466425|0.0|16.009757869409|False|True|False|1903-10-07|1919-10-10
37257349|0.0|42.67316678005689|False|True|False|1883-08-21|1926-04-25
77670785|0.0|45.78445409066115|False|True|False|1847-01-17|1892-10-30
3645933|0.0|5.925592043479046|False|True|False|1891-09-18|1897-08-21
16726764|44.04483758479492|77.42091473359913|True|False|True|1820-01-01|1853-05-17
11458034|0.0|11.721259305114444|False|False|True|1823-12-02|1835-08-22
37226531|0.0|54.412854395162014|False|True|False|1824-08-24|1879-01-22
2494107|42.23349848620091|84.64363347115376|True|True|False|1820-01-01|1862-05-30
51461563|0.0|20.94285832199429|False|False|True|1860-08-24|1881-08-04
47918711|0.0|63.60843522308704|False|False|True|1903-10-09|1967-05-19
88044464|16.024987236638026|71.15267261792336|True|False|True|1820-01-01|1875-02-16
48132547|0.0|32.29195412982444|False|True|False|1830-03-30|1862-07-14
6990543|0.0|89.79774806461795|False|False|True|1888-04-09|1978-01-26
53878542|42.37699559757468|74.43676833049003|True|False|True|1820-01-01|1852-01-22
39869598|0.0|14.26787375684558|False|True|False|1832-08-19|1846-11-25
49566825|14.011213613892464|62.16688882964228|True|False|True|1820-01-01|1868-02-26
12543014|36.2508657830447|81.80166523872514|True|False|True|1820-01-01|1865-07-20
60226445|0.0|3.62359967894652|False|True|False|1888-06-18|1892-02-02
21664969|32.326413256927616|51.57234039289098|True|True|False|1820-01-01|1839-03-31
732634|11.90626070768431|51.564002670074686|True|False|True|1820-01-01|1859-08-28
71851047|0.0|3.928324380437016|False|True|False|1851-11-05|1855-10-10
45273724|0.0|2.240334421453895|False|True|False|1915-10-10|1918-01-06
65532149|0.0|55.45024365096759|False|True|False|1882-05-12|1937-10-24
98252964|0.0|2.8310316520278214|False|True|False|1852-11-19|1855-09-19
33993806|0.0|29.948756239410866|False|True|False|1899-09-13|1929-08-25
33015353|0.0|57.60653601299341|False|True|False|1860-01-28|1917-09-07
74895041|0.0|78.9218243330451|False|False|True|1838-10-17|1917-09-19
32541446|24.943607568676768|75.78139239192627|True|False|True|1820-01-01|1870-11-02
54865458|12.50777774241513|38.60243020899593|True|False|True|1820-01-01|1846-02-04
81664211|0.0|49.63519377156433|False|False|True|1900-04-23|1949-12-11
16793096|0.0|88.33860782405878|False|False|True|1900-12-15|1989-04-18
36338062|0.0|14.243747872805304|False|True|False|1851-08-06|1865-11-02
29333478|42.36144169750304|54.62629586665104|True|False|True|1820-01-01|1832-04-06
33614114|0.0|84.37032286802983|False|False|True|1849-05-30|1933-10-14
51561313|0.0|32.007768175686394|False|True|False|1881-06-16|1913-06-20
7634609|0.0|92.49162008861045|False|False|True|1858-06-13|1950-12-11
78206270|0.0|32.22987590419354|False|True|False|1911-04-25|1943-07-18
55130061|0.0|65.29301216558456|False|False|True|1916-11-02|1982-02-17
94294467|0.0|63.593194023578654|False|False|True|1914-12-31|1978-08-05
10599732|9.871181750534404|74.3455646613069|True|False|True|1820-01-01|1884-06-22
16542614|0.0|55.20404471519179|False|False|True|1906-08-13|1961-10-26
69145889|0.0|9.06667996536165|False|True|False|1866-03-28|1875-04-21
13294249|0.0|17.284068118006847|False|False|True|1845-10-07|1863-01-19
93343850|0.0|56.039776655629545|False|True|False|1876-01-20|1932-02-04
79172222|0.0|19.185329790632103|False|True|False|1904-11-27|1924-02-04
52878110|42.14065664150084|64.44744666994309|True|False|True|1820-01-01|1842-04-22
8318531|0.0|75.50558251818539|False|False|True|1843-06-04|1918-12-06
14717079|0.0|52.97219544513919|False|False|True|1917-11-18|1970-11-08
96816472|0.0|21.811679113510728|False|True|False|1865-02-10|1886-12-03
52951127|0.0|99.8970532252596|False|False|True|1835-06-15|1935-05-09
70962908|0.0|44.28537371217549|False|True|False|1855-07-09|1899-10-22
48095755|0.0|38.9979053228944|False|True|False|1905-02-24|1944-02-24
11173492|27.795954741234684|36.72072076633936|True|True|False|1820-01-01|1828-12-03
14348185|0.0|57.39606842697951|False|True|False|1830-09-25|1888-02-17
80825459|0.0|16.472677183414895|False|True|False|1915-10-12|1932-04-02
85922437|0.0|20.55763885286676|False|True|False|1842-01-11|1862-08-03
81923206|36.16050772245557|64.16399205540246|True|True|False|1820-01-01|1848-01-02
76549014|0.0|8.631151671946368|False|False|True|1896-03-28|1904-11-15
72117092|0.0|8.482804393141471|False|True|False|1914-12-02|1923-05-27
64413543|0.0|35.789818846877665|False|True|False|1878-05-04|1914-02-17
7761504|0.0|12.408137508667384|False|True|False|1836-10-06|1849-03-04
91344138|0.0|8.923069603372559|False|True|False|1873-02-13|1882-01-16
56713780|0.0|70.64053053655552|False|False|True|1869-08-12|1940-04-03
87457810|0.0|12.922204301983438|False|True|False|1917-06-18|1930-05-21
6018811|0.0|22.109872936032232|False|True|False|1872-12-12|1895-01-22
39682900|0.0|19.874671124586477|False|True|False|1861-09-20|1881-08-05
96447292|14.462367423448846|77.266482517132|True|False|True|1820-01-01|1882-10-21
47296338|0.0|58.32234030965494|False|False|True|1863-09-12|1922-01-08
